id,name,urbanCenter,capital,pop2015Cat,lat,lon
10369,三台县,1,0,>100k,31.1,105.09
10372,Lucheng,1,0,>250k,25.04,101.55
10374,Zalantun,1,0,>100k,48,122.74
10376,Yan'an,1,0,>100k,36.57,109.47
10378,Mianxian,1,0,>100k,33.15,106.68
10383,Ziyang,1,0,>250k,30.12,104.63
10385,Chiang Mai,1,0,>250k,18.78,99
10393,Cangxi,1,0,>100k,31.74,105.94
10394,Rongxian,1,0,>100k,29.45,104.42
10395,Shuozhou,1,0,>250k,39.33,112.44
10396,射洪县,1,0,>250k,30.88,105.38
10397,Hanzhong,1,0,>250k,33.1,107.02
10398,Datong,1,0,>500k,40.06,113.26
10402,大英县,1,0,>100k,30.59,105.26
10403,Myawaddy,1,0,>100k,16.69,98.5
10406,Langzhong,1,0,>100k,31.59,105.97
10407,Tachileik,1,0,>100k,20.45,99.9
10412,Huairen,1,0,>100k,39.81,113.1
10414,Yangling,1,0,>100k,34.27,108.08
10415,Pu'er,1,0,>100k,22.79,100.97
10416,威远县,1,0,>100k,29.52,104.67
10417,Nenjiang,1,0,>100k,49.17,125.22
10418,Jiulongba,1,0,>100k,29.77,104.85
10420,Liulin,1,0,>100k,37.43,110.89
10424,Zigong,1,0,>500k,29.36,104.75
10427,Nanbu,1,0,>100k,31.35,106.06
10429,Jinghong,1,0,>100k,22.02,100.8
10435,Lüliang,1,0,>100k,37.52,111.14
10437,Suining,1,0,>250k,30.51,105.58
10442,Xingping,1,0,>100k,34.3,108.45
10444,Anyue,1,0,>100k,30.11,105.35
10446,Tongchuan,1,0,>100k,34.9,108.95
10447,Neijiang,1,0,>250k,29.6,105.06
10449,Yintai,1,0,>100k,35.08,109.09
10451,Zhaotong,1,0,>250k,27.34,103.72
10452,Dawei,1,0,>100k,14.08,98.2
10453,Yibin,1,0,>500k,28.76,104.6
10454,Blagoveshchensk,1,0,>250k,50.27,127.52
10455,Jincheng,1,0,>100k,31.52,106.4
10459,Huize,1,0,>100k,26.41,103.26
10460,Anning,1,0,>100k,24.92,102.48
10462,Bireuen,1,0,>100k,5.2,96.7
10463,渭城区,1,0,>500k,34.35,108.67
10466,Bazhong,1,0,>100k,31.85,106.78
10468,Fushun,1,0,>100k,29.18,104.98
10471,Nanchong,1,0,>500k,30.79,106.08
10474,三原县,1,0,>100k,34.61,108.93
10476,Kunming,1,0,>500k,25.03,102.73
10478,Zhangjiakou,1,0,>500k,40.79,114.88
10479,Xi'an,1,0,>500k,34.26,108.92
10480,Huyi,1,0,>100k,34.11,108.6
10481,Yuanping,1,0,>100k,38.73,112.72
10485,Hunyuan,1,0,>100k,39.7,113.69
10494,Jijia,1,0,>100k,34.47,108.99
10496,蓬安县,1,0,>100k,31.02,106.41
10497,Tongnan,1,0,>100k,30.17,105.83
10499,Longchang,1,0,>100k,29.34,105.29
10502,新兴街道,1,0,>100k,34.66,109.21
10503,Yuxi,1,0,>250k,24.38,102.53
10504,Chenggong,1,0,>100k,24.88,102.81
10505,Gujiao,1,0,>100k,37.92,112.17
10508,Yingshan,1,0,>100k,31.08,106.57
10510,Xinzhou,1,0,>100k,38.42,112.73
10511,Tongjiang,1,0,>100k,31.92,107.24
10513,Dazu,1,0,>100k,29.68,105.73
10514,Luxian,1,0,>100k,29.15,105.37
10516,Xuanhua,1,0,>250k,40.6,115.06
10517,临潼区,1,0,>100k,34.38,109.21
10520,Rongchang,1,0,>100k,29.41,105.6
10521,Pingchang,1,0,>100k,31.57,107.09
10524,Longshui,1,0,>100k,29.57,105.76
10526,Fenyang,1,0,>100k,37.27,111.79
10529,岳池县,1,0,>100k,30.54,106.45
10532,Taiyuan,1,0,>500k,37.85,112.55
10533,Weinan,1,0,>250k,34.5,109.48
10534,通海县,1,0,>100k,24.12,102.75
10536,Luzhou,1,0,>500k,28.92,105.45
10537,Wenshui,1,0,>100k,37.46,112.07
10538,Xiaoyi,1,0,>100k,37.14,111.79
10541,Naxi,1,0,>100k,28.78,105.36
10542,Tongliang,1,0,>100k,29.84,106.08
10546,Fula'erji,1,0,>100k,47.2,123.63
10548,Ulan Hot,1,0,>100k,46.07,122.06
10549,威宁县,1,0,>100k,26.85,104.29
10550,Myeik,1,0,>250k,12.44,98.6
10553,Qingxu,1,0,>100k,37.6,112.33
10554,Hechuan,1,0,>250k,29.97,106.27
10555,Guang'an,1,0,>100k,30.48,106.63
10556,Qiqihar,1,0,>500k,47.34,123.97
10558,Hancheng,1,0,>100k,35.46,110.44
10560,Yongchuan,1,0,>250k,29.35,105.91
10564,Jiexiu,1,0,>100k,37.03,111.91
10566,Quxian,1,0,>100k,30.84,106.97
10568,Weixin,1,0,>100k,27.85,105.05
10569,Xuanwei,1,0,>100k,26.24,104.12
10570,Pingyao,1,0,>100k,37.2,112.18
10573,Qujing,1,0,>250k,25.52,103.81
10574,Jianshui,1,0,>100k,23.63,102.84
10576,Zhenxiong,1,0,>100k,27.43,104.87
10577,Bishan,1,0,>100k,29.58,106.22
10579,Jinzhong,1,0,>250k,37.69,112.72
10580,Beibei,1,0,>250k,29.81,106.42
10585,Huozhou,1,0,>100k,36.57,111.73
10586,Hejiang,1,0,>100k,28.81,105.84
10588,Xuyong,1,0,>100k,28.17,105.43
10590,Dazhou,1,0,>500k,31.21,107.48
10597,Phitsanulok,1,0,>100k,16.81,100.25
10600,Jiangjin,1,0,>250k,29.28,106.27
10601,Mile,1,0,>100k,24.41,103.42
10603,Dazhu,1,0,>100k,30.74,107.21
10604,LinShui,1,0,>100k,30.34,106.93
10606,Gunungsitoli,1,0,>100k,1.3,97.61
10607,Chongqing,1,0,>500k,29.55,106.53
10614,Linfen,1,0,>500k,36.08,111.52
10615,Yongji,1,0,>100k,34.87,110.46
10616,Xuanhan,1,0,>100k,31.36,107.71
10617,Kanchanaburi,1,0,>100k,14.03,99.53
10618,Ranong,1,0,>100k,9.96,98.62
10619,Hongtong,1,0,>100k,36.24,111.68
10626,Kaiyuan,1,0,>100k,23.72,103.25
10627,Phuket,1,0,>250k,7.88,98.37
10629,Langsa,1,0,>100k,4.48,97.96
10632,Liupanshui,1,0,>250k,26.58,104.86
10634,Ankang,1,0,>250k,32.7,109.01
10635,Gejiu,1,0,>100k,23.36,103.15
10638,Bijie,1,0,>100k,27.3,105.28
10639,Houma,1,0,>100k,35.62,111.35
10646,Gulin,1,0,>100k,28.04,105.82
10648,Shangluo,1,0,>100k,33.87,109.94
10649,新宁镇,1,0,>100k,31.09,107.85
10650,Yangquan,1,0,>250k,37.86,113.54
10652,Dianjiang,1,0,>100k,30.33,107.35
10654,Yuncheng,1,0,>250k,35.05,111.01
10658,Changshou,1,0,>100k,29.85,107.07
10659,Mengzi,1,0,>100k,23.37,103.38
10661,Shuanglong,1,0,>100k,29.96,107.2
10663,Bei'an,1,0,>100k,48.24,126.49
10665,Qijiang,1,0,>100k,29.04,106.66
10669,Pingding,1,0,>100k,37.79,113.61
10674,Liangping,1,0,>100k,30.66,107.78
10680,Nakhon Pathom,1,0,>100k,13.82,100.06
10685,Changping,1,0,>250k,40.21,116.21
10686,Linshi,1,0,>100k,29.67,107.21
10687,Beijing,1,1,>500k,39.93,116.39
10688,Baicheng,1,0,>250k,45.61,122.83
10690,N/A,1,0,>100k,29.62,107.2
10691,Lingbao,1,0,>100k,34.53,110.89
10692,Medan,1,0,>500k,3.6,98.65
10706,Sanmenxia,1,0,>250k,34.77,111.19
10708,Kaizhou,1,0,>100k,31.17,108.4
10710,Wansheng,1,0,>100k,28.96,106.91
10715,Bangkok,1,1,>500k,13.75,100.51
10716,Nanchuan,1,0,>100k,29.16,107.12
10718,Shijiazhuang,1,0,>500k,38.07,114.51
10719,Huairou,1,0,>250k,40.31,116.64
10720,Surat Thani,1,0,>100k,9.13,99.34
10721,Chifeng,1,0,>500k,42.27,118.93
10723,Lopburi,1,0,>100k,14.8,100.65
10724,Taonan,1,0,>100k,45.33,122.77
10725,Liuzhi,1,0,>100k,26.23,105.46
10727,Xinle,1,0,>100k,38.35,114.69
10729,Wanzhou,1,0,>250k,30.79,108.39
10731,Mancheng,1,0,>100k,38.95,115.32
10732,Fengdu,1,0,>100k,29.86,107.72
10733,Xingyi,1,0,>100k,25.1,104.89
10734,Phra Nakhon Si Ayutthaya,1,0,>100k,14.34,100.6
10735,Renhuai,1,0,>100k,27.81,106.4
10736,Zhong,1,0,>100k,30.31,108.04
10737,Miyun,1,0,>100k,40.38,116.83
10738,Shunyi,1,0,>250k,40.11,116.6
10740,Zhijin,1,0,>100k,26.67,105.77
10741,Dingzhou,1,0,>100k,38.52,114.97
10742,Qianxi,1,0,>100k,27.03,106.02
10744,Zhuozhou,1,0,>100k,39.49,115.97
10747,Ranghulu,1,0,>250k,46.62,124.85
10749,Lubuk Pakam,1,0,>100k,3.58,98.88
10750,Gaobeidian,1,0,>100k,39.31,115.85
10751,Changling,1,0,>100k,30.76,108.49
10753,Baoding,1,0,>500k,38.85,115.48
10754,Pandan,1,0,>100k,1.68,98.83
10755,Tongzi,1,0,>100k,28.14,106.83
10758,Xushui,1,0,>100k,39.02,115.67
10759,Yunyang,1,0,>100k,30.94,108.7
10762,Wenshan,1,0,>100k,23.37,104.24
10770,Shizhu,1,0,>100k,30,108.12
10774,Yangcheng,1,0,>100k,35.48,112.41
10777,Pematang Siantar,1,0,>250k,2.98,99.08
10779,Daqing,1,0,>250k,46.57,125.13
10781,Lucheng,1,0,>100k,36.33,113.23
10782,Changzhi,1,0,>500k,36.18,113.12
10786,Yanjiao,1,0,>250k,39.94,116.82
10787,Lào Cai,1,0,>100k,22.49,103.97
10788,N/A,1,0,>100k,13.81,100.84
10791,Anshun,1,0,>250k,26.25,105.95
10792,Chengde,1,0,>100k,40.96,117.92
10793,Gaocheng,1,0,>100k,38.03,114.85
10796,Gu'an,1,0,>100k,39.43,116.31
10798,Tebing Tinggi,1,0,>100k,3.34,99.16
10801,Yuanbaoshan,1,0,>100k,42.04,119.27
10802,Pinggu,1,0,>100k,40.14,117.11
10803,Liangmatai,1,0,>100k,39.12,116.04
10809,Zunyi,1,0,>500k,27.69,106.93
10810,Gaoping,1,0,>100k,35.79,112.93
10811,Jinzhou,1,0,>100k,38.03,115.04
10812,Zhao,1,0,>100k,37.75,114.77
10814,播州区,1,0,>100k,27.54,106.84
10816,Sanhe,1,0,>100k,39.99,117.06
10822,Chonburi,1,0,>250k,13.36,100.98
10823,Padang Sidempuan,1,0,>100k,1.37,99.28
10827,Langfang,1,0,>250k,39.54,116.72
10830,Laem Chabang,1,0,>100k,13.09,100.92
10831,Nakhon Si Thammarat,1,0,>100k,8.43,99.96
10833,Jincheng,1,0,>250k,35.5,112.85
10836,Pattaya,1,0,>100k,12.91,100.9
10838,Xianghe,1,0,>100k,39.75,117
10840,Qingzhen,1,0,>100k,26.54,106.47
10843,Jiyuan,1,0,>250k,35.08,112.57
10845,Ningjin,1,0,>100k,37.62,114.92
10846,Anda,1,0,>100k,46.41,125.33
10847,Bazhou,1,0,>100k,39.11,116.4
10849,Jizhou,1,0,>100k,40.04,117.39
10851,Xinji,1,0,>100k,37.92,115.22
10853,Vientiane,1,1,>250k,17.97,102.6
10854,Guiyang,1,0,>500k,26.6,106.68
10855,Hailun,1,0,>100k,47.47,126.95
10856,Yiyang,1,0,>100k,34.53,112.19
10859,Xingtai,1,0,>500k,37.07,114.49
10860,Luoyang,1,0,>500k,34.67,112.43
10861,Shiyan,1,0,>500k,32.64,110.75
10862,Lichuan,1,0,>100k,30.29,108.94
10864,Yunyang,1,0,>100k,32.83,110.81
10865,Renqiu,1,0,>100k,38.7,116.08
10870,Wu'an,1,0,>100k,36.71,114.2
10873,Kisaran,1,0,>100k,2.98,99.64
10874,Baidi,1,0,>100k,31.04,109.55
10876,Panyabungan,1,0,>100k,0.85,99.56
10877,Ban Map Ta Phut,1,0,>100k,12.7,101.14
10879,宝坻区,1,0,>250k,39.73,117.29
10880,Da'an,1,0,>100k,45.5,124.29
10881,Huaxi,1,0,>100k,26.43,106.67
10882,Tanjung Balai,1,0,>100k,2.95,99.77
10885,Bo'ai,1,0,>100k,35.19,113.04
10889,Yongnian,1,0,>250k,36.81,114.51
10893,Qinyang,1,0,>100k,35.09,112.93
10894,Rayong,1,0,>100k,12.68,101.26
10896,Shengfang,1,0,>100k,39.08,116.72
10897,Mengzhou,1,0,>100k,34.91,112.78
10899,Linzhou,1,0,>100k,36.07,113.82
10900,Xixia,1,0,>100k,33.32,111.49
10901,武清区,1,0,>100k,39.37,117.07
10902,Hejian,1,0,>100k,38.44,116.09
10903,Fengfeng,1,0,>100k,36.44,114.21
10905,Zunhua,1,0,>100k,40.19,117.96
10906,Yichuan,1,0,>100k,34.41,112.41
10907,Rantau Prapat,1,0,>100k,2.08,99.84
10908,Yanshi,1,0,>100k,34.73,112.77
10909,Qianjiang,1,0,>100k,29.53,108.78
10910,Jiaozuo,1,0,>500k,35.25,113.25
10911,Suiling,1,0,>100k,47.25,127.1
10912,Handan,1,0,>500k,36.6,114.49
10916,Udon Thani,1,0,>100k,17.41,102.79
10917,Yutian,1,0,>100k,39.88,117.74
10919,双口,1,0,>100k,39.26,117.08
10920,Xichuan,1,0,>100k,33.13,111.49
10921,Nakhon Ratchasima,1,0,>100k,14.97,102.09
10922,Tianjin,1,0,>500k,39.12,117.21
10923,Anyang,1,0,>500k,36.11,114.28
10924,Huiguo,1,0,>100k,34.68,112.87
10926,Tongliao,1,0,>500k,43.61,122.24
10927,Enshi,1,0,>250k,30.3,109.47
10928,Xitao,1,0,>100k,35.05,113.22
10934,Hat Yai,1,0,>250k,7,100.47
10935,Hengshui,1,0,>250k,37.73,115.69
10936,Ci,1,0,>100k,36.36,114.38
10937,Jinghai,1,0,>100k,38.93,116.91
10940,George Town,1,0,>500k,5.37,100.29
10941,Gongyi,1,0,>250k,34.75,112.99
10942,Lingyuan,1,0,>100k,41.24,119.39
10943,Alor Setar,1,0,>100k,6.12,100.37
10952,Songkhla,1,0,>100k,7.17,100.6
10953,Wuzhi,1,0,>100k,35.12,113.44
10956,Bukit Mertajam,1,0,>500k,5.36,100.44
10960,Huixian,1,0,>100k,35.44,113.8
10962,Shancheng,1,0,>100k,35.89,114.17
10964,Sungai Petani,1,0,>250k,5.65,100.5
10968,Khon Kaen,1,0,>100k,16.45,102.83
10972,Yên Bái,1,0,>100k,21.71,104.89
10974,Xingyang,1,0,>250k,34.79,113.35
10975,Fengrun,1,0,>250k,39.83,118.15
10976,Dengfeng,1,0,>100k,34.46,113.02
10980,Danjiangkou,1,0,>100k,32.55,111.5
10982,Kulim,1,0,>100k,5.39,100.55
10984,Zhaodong,1,0,>250k,46.06,125.98
10986,Fengquan,1,0,>100k,35.39,113.9
10987,Ruzhou,1,0,>100k,34.17,112.84
10988,Padang,1,0,>500k,-0.91,100.39
10990,Xinxiang,1,0,>500k,35.3,113.89
10991,Tangshan,1,0,>500k,39.64,118.2
10992,Hebi,1,0,>100k,35.75,114.27
10993,津南区,1,0,>250k,38.99,117.41
10995,Bukittinggi,1,0,>250k,-0.32,100.39
10996,Songyuan,1,0,>250k,45.14,124.83
11003,Longshan,1,0,>100k,29.46,109.43
11004,Suihua,1,0,>100k,46.64,126.99
11006,Botou,1,0,>100k,38.06,116.58
11007,Cangzhou,1,0,>500k,38.3,116.85
11008,Wei,1,0,>100k,36.36,114.92
11009,Zhengzhou,1,0,>500k,34.76,113.66
11010,北塘,1,0,>250k,39.13,117.71
11011,Binhai,1,0,>500k,39.01,117.66
11013,Tuyên Quang,1,0,>100k,21.81,105.2
11015,Xinmi,1,0,>250k,34.52,113.36
11017,Duyun,1,0,>100k,26.27,107.51
11018,营城镇,1,0,>100k,39.24,117.8
11019,Taiping,1,0,>100k,4.86,100.73
11021,Chaoyang,1,0,>250k,41.57,120.43
11022,中塘镇,1,0,>250k,38.83,117.47
11023,Qinghe,1,0,>100k,37.06,115.66
11027,Beipiao,1,0,>100k,41.81,120.74
11029,Gucheng,1,0,>100k,32.28,111.63
11030,Qian'an,1,0,>100k,40,118.71
11035,Zhenping,1,0,>100k,33.04,112.22
11039,Laiji,1,0,>100k,34.45,113.44
11042,Xiushan,1,0,>100k,28.44,109
11046,N/A,1,0,>100k,38.87,117.62
11047,Xunxian,1,0,>100k,35.66,114.53
11048,Lushan,1,0,>100k,33.75,112.91
11049,Dengzhou,1,0,>250k,32.68,112.09
11050,大港区,1,0,>100k,38.73,117.52
11051,Dezhou,1,0,>500k,37.45,116.32
11054,Linqing,1,0,>100k,36.85,115.71
11055,Huaxian,1,0,>100k,35.57,114.53
11056,Kaili,1,0,>250k,26.57,107.96
11061,Poipet,1,0,>100k,13.66,102.57
11068,Nanyang,1,0,>500k,32.99,112.54
11069,Jia,1,0,>100k,33.99,113.23
11072,Yuzhou,1,0,>250k,34.18,113.49
11073,Baise,1,0,>100k,23.89,106.63
11074,Ipoh,1,0,>500k,4.61,101.1
11079,夏津县,1,0,>100k,36.98,115.99
11080,Việt Trì,1,0,>100k,21.33,105.42
11082,Yala,1,0,>100k,6.55,101.29
11083,Xiaoxiang,1,0,>100k,45.98,126.6
11084,Xinzheng,1,0,>250k,34.39,113.75
11085,Zhongmu,1,0,>100k,34.72,114.01
11086,Hulan,1,0,>100k,45.89,126.55
11088,Pingdingshan,1,0,>500k,33.74,113.3
11090,Puyang,1,0,>500k,35.75,115.03
11095,Phúc Thọ,1,0,>100k,21.12,105.51
11099,Vĩnh Yên,1,0,>100k,21.31,105.59
11100,陵城区,1,0,>100k,37.34,116.56
11103,Changge,1,0,>100k,34.21,113.76
11106,Fuxin,1,0,>500k,42,121.66
11111,Kaifeng,1,0,>500k,34.79,114.34
11112,Harbin,1,0,>500k,45.72,126.64
11113,Fancheng,1,0,>500k,32.07,112.14
11114,Nanzhang,1,0,>100k,31.77,111.84
11115,Thái Nguyên,1,0,>250k,21.59,105.83
11116,Changyuan,1,0,>100k,35.19,114.67
11119,Duri,1,0,>100k,1.28,101.19
11121,Shenxian,1,0,>100k,36.25,115.66
11123,Quốc Oai,1,0,>100k,21,105.61
11127,Xuân Mai,1,0,>100k,20.9,105.58
11128,Changli,1,0,>100k,39.7,119.17
11130,Tongren,1,0,>100k,27.73,109.18
11131,Xuchang,1,0,>500k,34.04,113.82
11132,Liaocheng,1,0,>500k,36.47,115.97
11136,Hanoi,1,1,>500k,21.04,105.85
11137,Laoling,1,0,>100k,37.74,117.21
11139,Kuala Lumpur,1,1,>500k,3.17,101.7
11140,Yichang,1,0,>500k,30.71,111.32
11142,Shuangcheng,1,0,>100k,45.37,126.29
11144,Qinhuangdao,1,0,>500k,39.94,119.6
11146,Pekanbaru,1,0,>500k,0.51,101.43
11147,Tanghe,1,0,>100k,32.68,112.85
11148,Yanggu,1,0,>100k,36.11,115.78
11149,Dumai,1,0,>100k,1.67,101.45
11150,Jishou,1,0,>100k,28.3,109.72
11151,Chiping,1,0,>100k,36.59,116.25
11153,Shanhaiguan,1,0,>100k,40,119.75
11160,Đại Nghĩa,1,0,>100k,20.7,105.76
11161,Jinzhou,1,0,>500k,41.11,121.13
11162,Linying,1,0,>250k,33.81,113.94
11164,Yicheng,1,0,>100k,31.7,112.25
11165,Battambang,1,0,>100k,13.11,103.21
11171,Bắc Ninh,1,0,>100k,21.18,106.07
11176,Zhangjiajie,1,0,>100k,29.12,110.48
11177,Phú Minh,1,0,>100k,20.78,105.93
11179,Huludao,1,0,>500k,40.75,120.85
11186,Bắc Giang,1,0,>100k,21.29,106.21
11189,Acheng,1,0,>100k,45.54,126.97
11190,Xingcheng,1,0,>100k,40.62,120.73
11192,齐河县,1,0,>100k,36.8,116.76
11194,Yidu,1,0,>100k,30.4,111.46
11195,Phủ Lý,1,0,>100k,20.53,105.91
11196,Zaoyang,1,0,>100k,32.13,112.75
11197,Dangyang,1,0,>100k,30.82,111.77
11198,Linghai,1,0,>100k,41.16,121.34
11199,Luohe,1,0,>500k,33.57,114.03
11204,Heze,1,0,>250k,35.25,115.47
11205,Dehui,1,0,>100k,44.54,125.7
11212,Hải Dương,1,0,>250k,20.93,106.29
11213,Heishan,1,0,>100k,41.69,122.1
11214,Jīnchéngjiāng,1,0,>100k,24.7,108.06
11215,Thanh Hóa,1,0,>250k,19.8,105.78
11216,Seremban,1,0,>250k,2.71,101.95
11219,平阴县,1,0,>100k,36.28,116.45
11220,Kota Bharu,1,0,>250k,6.11,102.26
11221,Ninh Bình,1,0,>100k,20.25,105.99
11223,Jinan,1,0,>500k,36.66,117.01
11228,Xiping,1,0,>100k,33.39,114.02
11229,Jingmen,1,0,>250k,31.01,112.21
11230,Zhijiang,1,0,>100k,30.43,111.75
11231,Yuanling,1,0,>100k,28.45,110.4
11232,Lạng Sơn,1,0,>100k,21.86,106.76
11233,郓城县,1,0,>100k,35.58,115.95
11234,Nga Sơn,1,0,>100k,19.95,105.96
11236,Nam Định,1,0,>250k,20.43,106.19
11240,梁山县,1,0,>100k,35.72,116.13
11246,Huaihua,1,0,>250k,27.55,109.96
11248,Changchun,1,0,>500k,43.87,125.3
11251,Muara Bungo,1,0,>100k,-1.5,102.11
11254,Xinmin,1,0,>100k,42,122.82
11256,Xuân Trường,1,0,>100k,20.31,106.3
11257,Siem Reap,1,0,>250k,13.36,103.86
11260,Songzi,1,0,>100k,30.2,111.78
11265,Thái Bình,1,0,>250k,20.44,106.34
11266,Melaka City,1,0,>250k,2.23,102.24
11267,Shimen,1,0,>100k,29.59,111.39
11268,Bengkulu,1,0,>250k,-3.8,102.29
11269,肥城市,1,0,>100k,36.19,116.75
11273,Yushu,1,0,>100k,44.83,126.54
11275,Haiphong,1,0,>500k,20.87,106.66
11276,Vinh,1,0,>250k,18.69,105.68
11277,Gongzhuling,1,0,>100k,43.51,124.82
11278,Siping,1,0,>250k,43.16,124.39
11279,Hegang,1,0,>500k,47.31,130.26
11282,Caoxian,1,0,>100k,34.84,115.55
11283,Zhongxiang,1,0,>100k,31.17,112.58
11284,Shangcai,1,0,>100k,33.27,114.26
11285,Zhumadian,1,0,>250k,32.98,114.02
11286,Shuantaizi,1,0,>100k,41.2,122.03
11287,Binzhou,1,0,>250k,37.38,117.98
11291,Diaobingshan,1,0,>100k,42.46,123.55
11294,Zhoukou,1,0,>250k,33.63,114.64
11295,Panjin,1,0,>500k,41.13,122.07
11298,Jiutai,1,0,>100k,44.15,125.86
11300,Jingzhou,1,0,>500k,30.33,112.23
11301,Xiazhou,1,0,>100k,27.33,110.14
11304,Curup,1,0,>100k,-3.48,102.53
11307,Zhangqiu,1,0,>250k,36.69,117.51
11309,Lixian,1,0,>250k,29.64,111.81
11310,Xupu,1,0,>100k,27.91,110.59
11311,Huaiyang,1,0,>100k,33.74,114.88
11312,嘉祥县,1,0,>100k,35.42,116.36
11313,Zouping,1,0,>100k,36.88,117.76
11317,Tai'an,1,0,>500k,36.18,117.16
11320,Suizhou,1,0,>250k,31.72,113.39
11321,Muar,1,0,>100k,2.06,102.57
11322,Zhenxiabo,1,0,>100k,42.35,123.77
11324,Ubon Ratchathani,1,0,>100k,15.25,104.85
11325,Kaiyuan,1,0,>100k,42.54,124.05
11326,Wuchang,1,0,>100k,44.92,127.16
11327,Ha Long,1,0,>100k,20.96,107.07
11328,宁阳县,1,0,>100k,35.76,116.8
11329,Shangqiu,1,0,>500k,34.41,115.63
11331,Gong'an,1,0,>100k,30.07,112.23
11332,东营区,1,0,>500k,37.46,118.5
11333,Boxing,1,0,>100k,37.15,118.14
11334,Shenyang,1,0,>500k,41.79,123.38
11335,周村区,1,0,>250k,36.82,117.85
11340,Tieling,1,0,>100k,42.28,123.83
11341,Jining,1,0,>500k,35.42,116.6
11344,Taoyuan,1,0,>100k,28.9,111.48
11346,兖州区,1,0,>100k,35.58,116.81
11347,Shanxian,1,0,>100k,34.79,116.09
11348,Xiangcheng,1,0,>250k,33.4,114.92
11349,Changde,1,0,>500k,29.04,111.68
11352,Anhua,1,0,>100k,28.38,111.24
11353,Huantai,1,0,>100k,36.96,118.1
11354,Zibo,1,0,>500k,36.7,117.99
11356,Lubuklinggau,1,0,>100k,-3.28,102.89
11357,Cẩm Phả,1,0,>100k,21,107.28
11359,京山市,1,0,>100k,31.03,113.1
11360,Dancheng,1,0,>100k,33.65,115.19
11367,Kuala Terengganu,1,0,>100k,5.33,103.11
11368,Jiamusi,1,0,>500k,46.8,130.37
11372,Qufu,1,0,>100k,35.59,116.97
11373,Xinyang,1,0,>250k,32.13,114.07
11375,Shangzhi,1,0,>100k,45.21,127.97
11376,Shuangyang,1,0,>100k,43.52,125.66
11377,Shenqiu,1,0,>100k,33.39,115.07
11381,Yingkou,1,0,>250k,40.66,122.24
11382,Nanning,1,0,>500k,22.83,108.31
11384,Laiwu,1,0,>250k,36.22,117.66
11387,Shulan,1,0,>100k,44.42,126.95
11388,临淄区,1,0,>250k,36.79,118.26
11389,Zoucheng,1,0,>250k,35.4,116.94
11391,Qianjiang,1,0,>100k,30.42,112.88
11392,Anxiang,1,0,>100k,29.41,112.17
11394,Tianmen,1,0,>100k,30.66,113.14
11395,Shishou,1,0,>100k,29.72,112.41
11397,Liaoyuan,1,0,>250k,42.92,125.14
11398,Fushun,1,0,>500k,41.86,123.88
11399,Guangshui,1,0,>100k,31.62,113.82
11401,Anshan,1,0,>500k,41.13,123
11408,Hanshou,1,0,>100k,28.91,111.96
11411,Liaoyang,1,0,>500k,41.25,123.18
11413,Haicheng,1,0,>250k,40.85,122.73
11415,Jilin,1,0,>500k,43.86,126.55
11417,Bozhou,1,0,>250k,33.87,115.78
11418,Anlu,1,0,>100k,31.26,113.69
11419,Wugang,1,0,>100k,26.73,110.63
11420,Kuantan,1,0,>100k,3.82,103.32
11421,Dashiqiao,1,0,>250k,40.63,122.52
11423,Tembilahan,1,0,>100k,-0.32,103.16
11424,Komsomolsk-on-Amur,1,0,>100k,50.57,137.02
11427,Nanxian,1,0,>100k,29.37,112.39
11428,Xinhua,1,0,>100k,27.74,111.31
11430,Bayuquan,1,0,>250k,40.26,122.14
11431,Dangshan,1,0,>100k,34.43,116.33
11434,Binyang,1,0,>100k,23.23,108.8
11435,钢城区,1,0,>100k,36.08,117.83
11437,Jieshou,1,0,>100k,33.27,115.37
11438,Liuzhou,1,0,>500k,24.31,109.39
11439,Fengxian,1,0,>100k,34.7,116.62
11441,Mong Cai,1,0,>100k,21.54,107.97
11444,Gaizhou,1,0,>100k,40.4,122.35
11445,Qingzhou,1,0,>250k,36.69,118.49
11446,Xintai,1,0,>250k,35.89,117.73
11447,Yingcheng,1,0,>100k,30.94,113.57
11448,Huarong,1,0,>100k,29.53,112.56
11449,Linquan,1,0,>100k,33.06,115.25
11452,Kluang,1,0,>100k,2.04,103.33
11453,Dawu,1,0,>100k,31.57,114.12
11455,Buxi,1,0,>100k,27.69,111.43
11456,Shouguang,1,0,>250k,36.87,118.77
11457,Xi,1,0,>100k,32.35,114.74
11458,Yunmeng,1,0,>100k,31.04,113.74
11459,大屯街道,1,0,>100k,34.85,116.9
11460,监利县,1,0,>100k,29.83,112.91
11462,Tanjung Balai Karimun,1,0,>100k,1,103.42
11464,Xiaochang,1,0,>100k,31.25,113.97
11466,Lahat,1,0,>100k,-3.79,103.55
11467,Tengzhou,1,0,>250k,35.08,117.17
11469,Laibin,1,0,>100k,23.73,109.22
11470,Yiyuan,1,0,>100k,36.19,118.18
11473,Linqu,1,0,>250k,36.5,118.53
11474,Taojiang,1,0,>100k,28.53,112.12
11476,Peixian,1,0,>100k,34.74,116.92
11477,Xiantao,1,0,>250k,30.38,113.46
11478,Phnom Penh,1,1,>500k,11.55,104.91
11479,平邑县,1,0,>100k,35.52,117.64
11482,Taihe,1,0,>100k,33.17,115.61
11483,Yuanjiang,1,0,>100k,28.84,112.37
11486,Fangcheng,1,0,>100k,21.76,108.36
